word,nFix,FFD,GPT,TRT,fixProp
wade,6.896551724137931,2.0584899824736245,2.4777483762328605,2.4777483762328605,41.66666666666667
kevin,17.241379310344826,3.5396405374755147,5.845561703151311,5.9692772947523975,75.0
provinc,20.28397565922921,4.698766684927519,7.447193455202625,7.396251741013942,100.0
scribe,20.689655172413797,6.849032612804565,12.399051513797726,9.893810783875734,91.66666666666666
sleep,14.942528735632182,3.567132891164645,5.446922574658924,5.003608371421699,83.33333333333334
sound,22.988505747126435,4.965806385099145,13.83209044984364,7.9006151414137955,100.0
machin,11.494252873563218,4.457197841850236,17.478263857864533,4.632461596618441,75.0
dear,14.559386973180075,3.262425971110119,5.553455445204302,3.871839811219171,83.33333333333334
hack,24.13793103448276,5.165125949345339,8.044949998281728,9.347400254304272,91.66666666666666
rot,17.241379310344826,3.8214371627891,7.123956149695866,5.323206983057838,83.33333333333334
reek,13.79310344827586,3.941716210179044,3.941716210179044,7.515722189765972,58.333333333333336
rooney,3.2454361054766734,0.6258553457466701,2.4961439952454403,1.3899810585769068,17.647058823529413
speech,22.22222222222222,4.052831139672612,6.495068559057013,6.751663860155562,100.0
crozer,14.942528735632182,3.704594659610296,6.416028042200764,5.546582356782021,75.0
imit,20.689655172413797,5.319770438846696,20.59864600158081,8.144609780404826,91.66666666666666
pale,19.54022988505747,3.4949654627306783,5.264785731468436,6.694388123303208,66.66666666666666
cuban,17.62452107279693,3.344903032177509,4.543111447128768,5.223547200934741,77.77777777777779
cassel,19.54022988505747,3.2612804563730715,7.044915632839618,6.237327743221417,75.0
devo,22.988505747126435,3.673665761710025,4.484690195539366,8.697893398398572,83.33333333333334
risk,11.494252873563218,4.1776922460107455,4.404504163946069,4.381593869205128,77.77777777777779
instanc,17.62452107279693,3.5980617890649165,5.497325223088995,5.623331844164176,77.77777777777779
highlight,26.436781609195403,5.584384343104574,12.512457472765387,10.833132868254353,97.2222222222222
profil,27.969348659003828,5.568347136785915,8.913250168963424,10.66016014296024,97.2222222222222
jealousi,24.13793103448276,4.883329324031754,10.79762191140589,8.814735901577375,91.66666666666666
grip,20.06269592476489,4.858648688333558,7.138014739650536,7.138014739650536,100.0
audiard,25.07836990595611,4.033878077659651,9.724795291309604,11.64426143978706,72.72727272727273
deniro,16.091954022988507,2.8660778720918247,3.838619883844806,4.46750747448366,75.0
systemat,40.22988505747126,4.776796453486375,11.6808137736692,14.88710952266401,100.0
break,12.539184952978054,3.355316802514301,32.20729234681605,5.998331713992047,54.54545454545454
rebelli,41.37931034482759,4.907385133509743,7.854065588008336,14.8196282908816,90.9090909090909
ad,13.79310344827586,1.9719515509748853,5.544707878121399,3.696471918747599,54.54545454545454
slick,25.07836990595611,5.702164085613689,10.54206798734102,10.755758554651988,100.0
nike,11.285266457680253,3.81643855302744,3.81643855302744,4.779920584587412,63.63636363636363
xxx,18.80877742946708,3.981392675162221,6.032072329883252,5.653427640437504,90.9090909090909
raucous,28.84012539184953,4.123853053369532,10.092193108791616,11.490554189616011,100.0
readi,17.55485893416928,5.226046505815571,7.760341654977211,6.257009769157953,100.0
quench,23.824451410658305,4.360037364607969,6.845596068593423,7.917797862469501,100.0
thirst,12.539184952978054,2.58678055165907,3.8126895957061935,3.336572015908076,72.72727272727273
blockbust,17.55485893416928,5.3535110547379015,22.598714732465037,6.823102324665953,90.9090909090909
lunar,25.28735632183908,4.52249218186192,8.725385752087702,9.093095982679818,91.66666666666666
seminari,27.58620689655172,5.288841540946425,7.934980583525207,11.086291625141758,100.0
bulli,14.604462474645027,3.52953305450157,3.932215176183536,5.620569132151297,70.58823529411765
snobbi,21.90669371196754,4.8709981948035415,7.241000802534149,8.791084391418345,82.35294117647058
footnot,34.48275862068965,4.659953950307571,58.66868277260388,12.416234234853432,91.66666666666666
trap,17.241379310344826,4.007010550190729,5.1170143303893605,5.57063816626001,91.66666666666666
lumpi,28.735632183908045,3.574005979586928,6.969311660194509,7.873122787724665,100.0
invest,21.839080459770116,4.807725351386646,7.739097563490154,7.739097563490154,100.0
abiah,19.47261663286004,4.514406195482764,6.003844886523289,7.670366679267329,88.23529411764706
miller,12.981744421906694,3.966176318975991,7.687347250663556,4.475593460862815,82.35294117647058
morril,22.718052738336716,4.114149869714545,6.678216150544895,7.750417944420973,88.23529411764706
extravaganza,37.93103448275862,5.226983745145882,55.366163785697104,14.945530774253411,100.0
indentur,24.340770791075048,5.644827091288765,11.801497120378102,10.079182021617886,100.0
servant,11.359026369168356,2.4888666075042,8.46845353489002,3.204476402059501,58.82352941176471
plotlin,25.28735632183908,4.701192480841266,7.392006598164886,9.835389532286332,83.33333333333334
forgotten,22.570532915360506,5.334766268131677,29.987909612638987,8.285195679951514,90.9090909090909
screenplay,37.93103448275862,4.5980961545070285,7.288910271830647,12.144747242173272,100.0
consider,22.988505747126435,5.020791092477405,6.354170246400221,7.948726760369773,100.0
fatherhood,20.689655172413797,6.237327743221417,23.9527131516547,8.941888037389603,91.66666666666666
sank,16.379310344827584,5.592975703632428,6.265679232963333,6.410014089831266,100.0
consum,33.85579937304075,4.513744614779015,17.987497227333648,11.00318973785416,100.0
voyeurist,22.570532915360506,5.7171599148986685,7.422935496065158,8.615103924221076,100.0
condit,19.82758620689655,4.366129420254992,5.453795663081206,7.518299597924328,87.5
miseri,30.094043887147333,4.086363480157082,5.908356738282167,9.70605050470338,100.0
mental,25.86206896551724,6.961579435719441,20.235231451252623,12.84064744492938,100.0
fit,11.494252873563218,2.780164266813293,4.787106086119798,4.041375992302141,58.333333333333336
stupor,1.7241379310344829,0.6572390803807692,2.623801505206365,0.6572390803807692,12.5
flatul,41.37931034482759,5.94865802948555,11.801092821059145,16.5263411113784,100.0
network,11.494252873563218,3.244097735317365,24.134849994845187,4.385030413416269,66.66666666666666
fanat,22.988505747126435,5.161689405134197,6.048317811608647,8.385167875184715,91.66666666666666
built,17.241379310344826,4.254441733392901,9.598267981717584,6.5706725317021215,83.33333333333334
supremaci,26.05363984674329,5.177726611452857,7.308384022360449,9.276378340607351,94.44444444444444
averel,21.839080459770116,4.230385923914912,9.990034021787691,8.15491941303825,91.66666666666666
relev,21.839080459770116,4.295680263926596,5.3266435272689785,7.481356747654559,83.33333333333334
inan,12.64367816091954,3.618681054331765,4.123853053369532,5.182308670401046,66.66666666666666
convinc,28.735632183908045,4.68400975978556,6.577545620124403,9.471115845905356,91.66666666666666
speck,31.034482758620687,4.546547991339909,9.04842090793498,10.460840578714045,91.66666666666666
weiss,14.942528735632182,3.5877521564314927,4.14447231863638,7.227052476030105,50.0
bergerac,35.3448275862069,4.270765318395822,11.557098182068112,13.253032750266334,87.5
subsidiari,29.885057471264364,4.666827038729854,9.990034021787691,11.646448331557789,100.0
entireti,24.13793103448276,3.106635966871714,9.18244613216949,8.271761916217054,75.0
hire,13.79310344827586,2.74579882470188,3.2956458984844845,4.450324753427953,66.66666666666666
baker,18.66125760649087,3.832757543719918,4.482870848604056,6.076618763935692,88.23529411764706
lifel,25.28735632183908,7.495102924499124,27.22773978487233,14.629368706828414,100.0
coma,10.344827586206897,3.6118079659094815,18.213684319048767,3.6118079659094815,75.0
swim,13.79310344827586,3.4452917782241816,7.711605209801025,4.633711249058856,81.81818181818183
whale,12.539184952978054,2.0019432095448457,4.000137461768446,2.894195052001163,72.72727272727273
shamu,25.07836990595611,5.510967262230192,7.078031422510614,9.016242357594294,100.0
compos,22.988505747126435,4.472089533431848,22.268806488195477,8.554704056267685,100.0
stedman,27.58620689655172,5.952094573696692,8.570741262586344,11.110347434619747,100.0
dragon,25.07836990595611,3.9701458031984855,7.036792891976919,8.866284064744494,90.9090909090909
obnoxi,12.64367816091954,6.587855252757827,12.100072167428436,6.587855252757827,91.66666666666666
zombi,16.091954022988507,2.9416818447369324,3.92797003333448,4.721811746108114,83.33333333333334
houston,19.15708812260536,3.8603846638487007,4.641625714514817,6.650858563295417,83.33333333333334
tina,10.727969348659004,3.5075661248381964,4.882183809294707,3.9107873122787726,66.66666666666666
ike,7.662835249042145,2.4559835962289656,2.824839341558129,2.856913754195448,44.44444444444444
jacki,13.79310344827586,3.367813326918452,4.277352028133842,3.828310251211382,88.88888888888889
hampton,14.559386973180075,4.792833659805034,5.072339255644525,5.363299998854485,88.88888888888889
illog,19.54022988505747,4.952060208254579,6.010515825286093,7.165194680229562,91.66666666666666
past,9.195402298850574,2.398707859376611,2.6427024983676417,2.910752946836661,58.333333333333336
tremend,20.689655172413797,3.835183339633665,5.714973023127944,6.178906491632016,91.66666666666666
estat,11.494252873563218,2.801929046817188,2.801929046817188,3.571714950112834,66.66666666666666
benoit,18.80877742946708,3.452789692866672,5.855871335784736,6.688139861101132,72.72727272727273
behind,18.39080459770115,4.5980961545070285,11.165332141998007,6.416028042200764,91.66666666666666
showboat,54.02298850574712,4.357538059727139,13.91456751091103,18.80820646757621,100.0
document,19.54022988505747,5.110141241967079,6.897144231760542,7.660057046633906,91.66666666666666
tea,13.79310344827586,3.7023036301362016,12.059979151631786,4.36899320709761,77.77777777777779
crush,12.64367816091954,2.6873775731124785,3.33688442901818,5.405684044125229,58.333333333333336
valley,22.988505747126435,3.1272552321385616,15.88027079968384,6.904017320182825,83.33333333333334
discreet,25.28735632183908,4.027629815457576,10.787312278772466,9.330217533248566,83.33333333333334
violin,18.80877742946708,2.065675484006011,11.752981202103166,6.159536878805583,63.63636363636363
heartwarm,42.52873563218391,5.498470737826043,12.271899377985498,16.103646173408023,100.0
whatev,28.735632183908045,5.240729921990447,7.505412557132548,11.62926561050208,91.66666666666666
veer,18.39080459770115,4.0516856249355655,7.007113646517063,6.412591497989622,83.33333333333334
exxon,25.28735632183908,4.766486820852951,7.581016529777656,10.2821402797347,91.66666666666666
broad,24.521072796934863,3.8489295164782296,5.092958520911372,7.819283595083451,83.33333333333334
ticket,20.689655172413797,3.979518196501598,14.598439808928145,6.426337674834188,91.66666666666666
amongst,30.094043887147333,4.584974803882671,7.539153173023753,10.245900358962665,100.0
philanthrop,39.84674329501915,4.877601750346519,15.24909217957089,13.03137564864772,94.44444444444444
realism,18.39080459770115,5.897109866318431,22.88394790198976,8.354238977284444,91.66666666666666
gifford,21.455938697318008,4.279643057607936,6.815812685430198,7.319839169730919,100.0
foundat,23.754789272030653,4.139890259688191,6.797484449637445,7.647456384526387,94.44444444444444
foot,18.39080459770115,5.461814266240536,6.829558862274764,7.2144518139225875,94.44444444444444
wale,6.896551724137931,1.825950490853065,1.825950490853065,1.825950490853065,50.0
monster,28.735632183908045,5.577511254682292,18.08653218323654,12.711777037011585,91.66666666666666
ashanti,16.091954022988507,4.4995818871209785,6.799775479111539,6.229309140062087,77.77777777777779
deed,16.85823754789272,4.50645497554326,27.368638097529125,6.721880476992337,94.44444444444444
ethic,26.159334126040427,4.7580732126118805,13.792155436079684,9.089540936944156,93.10344827586206
columnist,21.40309155766944,4.456605334227625,5.949724543206249,7.548073105960509,89.65517241379311
victoria,17.62452107279693,4.710356598737644,11.393289574670378,5.892527807370242,100.0
haven,21.09533468559837,5.198480643159357,6.775247987094766,8.02453288267436,100.0
eagl,16.227180527383368,4.824908072442352,6.411378600032749,5.960180560075847,88.23529411764706
tiger,14.604462474645027,3.798796400927463,4.997139582318374,5.489576152808971,76.47058823529412
hockey,14.604462474645027,3.6314164828789353,5.601162764841322,4.679360317617546,82.35294117647058
ecstasi,14.942528735632182,4.477817107117083,29.994157874841065,6.18921612426544,83.33333333333334
delhomm,31.347962382445143,5.391000627950351,12.667726788486954,12.536513282243376,100.0
joshua,25.07836990595611,3.857677083561135,11.910437409595458,9.593581785066029,81.81818181818183
detail,21.839080459770116,5.800886628406475,9.429877315371662,8.61541633733118,100.0
crystal,36.7816091954023,4.897075500876319,14.306333550981137,14.464414584693634,100.0
hay,12.64367816091954,3.49840200694182,10.323378810268396,4.890202412454037,58.333333333333336
le,14.942528735632182,2.673631396267913,3.367813326918452,4.567167256606757,58.333333333333336
eva,9.195402298850574,2.831712429980412,3.092889790027149,3.034468538437747,58.333333333333336
nova,16.091954022988507,4.041375992302141,6.086119797931201,5.697790302072236,75.0
acklom,35.632183908045974,4.079177978624696,10.051891817588237,14.715282312106943,83.33333333333334
duan,26.436781609195403,4.5568576239733325,7.522595278188255,9.285542458503729,91.66666666666666
seney,25.07836990595611,5.477226646338988,28.93070364804789,10.617047133765922,81.81818181818183
rither,36.7816091954023,4.165091583903227,14.210110313069178,14.90772878793086,83.33333333333334
rauff,36.7816091954023,5.388501323069521,8.625725969964604,15.443829684868897,91.66666666666666
ninth,18.66125760649087,4.5968832565501545,5.562350030221374,6.780099578922259,94.11764705882352
inning,15.415821501014198,3.4349270138654457,8.512117861337464,5.149964724884421,70.58823529411765
pulitz,16.85823754789272,5.503052796774232,7.663493590845047,6.786029302266973,88.88888888888889
glib,9.195402298850574,4.06543180178013,10.192790130245026,4.06543180178013,66.66666666666666
loui,12.981744421906694,3.202050606145754,8.761974840453382,4.371284236571704,70.58823529411765
celebr,28.735632183908045,4.938314031410014,5.952094573696692,11.972920031616209,100.0
vehicl,19.024970273483948,4.63577963930506,5.289908054667124,6.202843799585483,93.10344827586206
culmin,34.244946492271104,4.374128273160235,9.247384967607609,11.346283969943274,93.10344827586206
cardin,21.90669371196754,3.485868728054128,8.834748717865786,5.613291744410057,100.0
grew,11.494252873563218,3.4606000206192657,4.584349977662463,3.680538850132307,75.0
custom,18.39080459770115,3.839765398581853,4.895929986139272,5.468687354662818,83.33333333333334
syndic,29.013079667063018,4.847660365150598,11.849678446113211,10.019540901393697,96.55172413793105
agai,19.54022988505747,4.189147393381216,20.279047389944672,6.934946218083096,83.33333333333334
edinburgh,31.034482758620687,4.776796453486375,8.96250730265645,11.020997285130074,100.0
coolidg,27.58620689655172,4.869583147187189,8.275198460428193,9.972851300731984,83.33333333333334
jane,8.045977011494253,2.0035052750953644,2.4743118320217192,3.519021272208667,33.33333333333333
assign,22.988505747126435,4.649644317674147,6.831849891748858,7.611945427677928,100.0
tree,14.942528735632182,3.9039142238564906,4.120416509158391,4.574040345029039,83.33333333333334
branch,13.79310344827586,3.6771023059211663,4.230385923914912,4.185710849170075,83.33333333333334
seek,17.55485893416928,2.121909843824686,6.294499342370403,5.008606981183359,63.63636363636363
sniper,18.39080459770115,4.417104826053588,5.812341775776947,6.119339725305567,88.88888888888889
trader,18.39080459770115,4.642771229251864,27.18650125433864,6.172033403209732,91.66666666666666
fish,13.79310344827586,3.086016701604866,8.216777208838792,4.426268943949964,66.66666666666666
moniqu,20.689655172413797,4.759613732430668,7.519158733977114,8.007148011959174,100.0
josepha,39.08045977011494,4.2063301144369225,11.557098182068112,13.990171483556136,100.0
luci,22.988505747126435,4.721811746108114,8.278635004639336,9.74260283858552,91.66666666666666
orchestra,16.091954022988507,3.441126270089465,22.69493797037699,6.412591497989622,72.22222222222221
vii,25.86206896551724,4.956355888518506,8.170383861988386,11.515859651534418,81.25
duke,18.96551724137931,4.626447644248944,4.626447644248944,7.067253170212036,93.75
schleswig,28.448275862068964,6.206398845321146,9.874050654661673,12.43857177222585,100.0
holstein,31.89655172413793,4.0877693391525485,46.354685728031896,12.66796109831953,93.75
symphoni,35.24904214559386,5.1868907293492335,18.30990755696072,12.497565781183775,100.0
nbc,21.455938697318008,5.411411617810463,8.836500681581269,8.169811104619862,100.0
toscanini,29.118773946360157,5.805468687354663,13.324627421331776,12.971808882321271,94.44444444444444
arturo,19.923371647509576,7.631419178207728,9.755203500693035,11.02214279986712,100.0
fleet,21.31661442006269,4.731184139411227,7.051788721261899,6.774365879489768,100.0
cedric,28.84012539184953,3.9064135287373207,6.624407586639966,10.410854481097449,90.9090909090909
redeem,22.570532915360506,3.797693766421215,7.1642574408992505,7.7715885269409455,90.9090909090909
glamour,17.55485893416928,3.655233388213904,8.390166484946375,5.968340055422086,81.81818181818183
splendor,23.824451410658305,4.390029023177929,7.68536250855231,8.345178997091436,90.9090909090909
calvin,14.942528735632182,2.945118388948074,7.443554761332005,5.4366129420255,66.66666666666666
heisman,30.172413793103445,6.221863294271281,8.435856902299049,10.892126877212275,100.0
mcmanus,38.52556480380499,4.307293413329763,9.315641845732346,15.565412249028585,89.65517241379311
verdun,35.632183908045974,5.319770438846696,14.419739509948798,13.584659266641468,100.0
weaker,13.79310344827586,3.7217773806660026,19.03158184130039,4.608405787140452,75.0
unearth,26.436781609195403,4.965806385099145,10.790748822983607,9.508917832227914,100.0
diesel,26.33228840125392,4.506246700136525,7.194249099469212,10.039707706294188,90.9090909090909
hospit,24.13793103448276,4.116979964947249,8.58792398364205,9.20306539743634,83.33333333333334
creatur,17.55485893416928,4.356288407286724,8.131488429780468,6.043319201846987,90.9090909090909
tabl,17.55485893416928,5.072339255644525,6.740625263598563,6.4332107632564695,90.9090909090909
dominiqu,36.36363636363636,5.079837170287014,8.093998856568017,12.607743471347034,100.0
grayson,34.48275862068965,4.3747207807828445,13.089796900237124,11.636138698924364,91.66666666666666
dunn,30.094043887147333,5.289778780276737,10.084695194149129,11.036930353745364,100.0
jeann,37.93103448275862,5.364445513591533,13.357847348706144,15.464448950135743,100.0
setup,9.195402298850574,4.044812536513282,6.725317021203479,4.044812536513282,66.66666666666666
pallbear,32.60188087774295,4.59247271852516,8.840041363495779,11.7642280740669,90.9090909090909
threadbar,21.839080459770116,5.154816316711915,10.570809993470569,8.653218323653736,91.66666666666666
funer,22.570532915360506,6.995554361443224,45.55358041044836,11.314353195517498,81.81818181818183
litter,21.839080459770116,6.233891199010276,8.158355957249391,8.350802433073302,100.0
groaner,21.839080459770116,5.044846901955394,11.230626482009692,9.079349805835252,83.33333333333334
deadpan,35.632183908045974,5.08608543248909,9.49860819959449,13.034812192858862,100.0
grate,39.08045977011494,4.54998453555105,9.938485858620572,15.172342692188735,91.66666666666666
whatsoev,36.7816091954023,4.618715419773876,19.22059177291316,12.05883363689474,100.0
resembl,20.689655172413797,5.350699336746968,5.996769648441528,7.904051685624935,91.66666666666666
arch,12.93103448275862,3.8248737070002408,7.345613251314479,4.742431011374962,81.25
unabl,18.103448275862068,3.2449568713701504,4.14447231863638,5.136774459603423,81.25
sli,8.045977011494253,2.8179662531358467,2.8179662531358467,3.2234784700505177,50.0
stallon,21.839080459770116,3.9107873122787726,8.581050895219768,7.275164094986082,100.0
trophi,19.82758620689655,4.000137461768446,8.252860923055776,7.639437781367058,87.5
carlucci,28.397565922920887,4.642973378911344,6.190631171881792,10.343593776216284,94.11764705882352
landslid,19.47261663286004,4.827333868356099,7.743140556679732,6.416230191860243,94.11764705882352
injur,17.849898580121703,4.5993090524639015,5.785523254286078,6.969311660194509,88.23529411764706
substanti,21.839080459770116,4.972679473521427,8.47795456888553,7.673803223478471,91.66666666666666
dual,20.689655172413797,4.353242379463212,6.840441252276711,7.005395374411492,87.5
biopic,29.885057471264364,5.852434791573594,7.392006598164886,13.498745661362934,100.0
evolv,21.839080459770116,3.680538850132307,4.70806556926355,6.185779580054298,91.66666666666666
era,17.241379310344826,4.749304099797245,15.251383209044985,6.543180178012991,91.66666666666666
wall,13.79310344827586,2.71830647101275,3.9554623870236094,4.787106086119798,50.0
street,14.942528735632182,3.5465136258977976,6.622220694869241,4.787106086119798,75.0
add,17.241379310344826,4.49499982817279,5.584384343104574,6.182343035843156,91.66666666666666
depth,21.839080459770116,4.5706038008178975,5.580947798893433,7.141138870751573,100.0
parish,22.988505747126435,4.055122169146706,27.121206914326955,8.632599058386887,83.33333333333334
shock,14.942528735632182,3.8489295164782296,4.876456235609472,4.821471528231212,83.33333333333334
testament,28.735632183908045,5.340389704113544,7.763153372968144,10.295886456579264,100.0
lawyer,16.300940438871475,3.040404387529718,5.833377591857266,6.350733702189079,63.63636363636363
statesman,46.39498432601881,4.506246700136525,12.678973660450689,16.941538134706285,100.0
talbot,18.80877742946708,4.498748785494035,8.468894588692521,8.101496771210508,72.72727272727273
wolf,19.54022988505747,3.477782741674972,6.275129729543971,6.680641946458642,83.33333333333334
ground,20.06269592476489,3.992639547125956,5.623435981867544,6.913077300375833,81.81818181818183
taylor,27.58620689655172,4.855836970342624,6.837863844118355,13.175710505515656,87.5
stretch,38.87147335423197,5.094832999571994,8.270199850666534,12.96389441686531,100.0
rca,28.53745541022592,4.512064047703974,9.49481615080978,11.795641750931129,82.75862068965517
dish,17.55485893416928,2.7592325884363413,9.15495377848036,5.608440152582563,63.63636363636363
norton,18.39080459770115,4.855836970342624,6.288875906388537,7.381696965531463,83.33333333333334
principl,21.839080459770116,4.855836970342624,6.666895769614077,7.921234406680643,100.0
radic,20.689655172413797,4.000137461768446,10.790748822983607,5.7321557441836495,100.0
challeng,22.988505747126435,4.257878277604042,5.577511254682292,7.481356747654559,91.66666666666666
foreman,31.034482758620687,5.309460806213273,37.10780439190351,11.168768686209148,100.0
veggietal,76.48902821316615,5.072339255644525,15.925570700648883,28.608293318420817,100.0
appet,46.39498432601881,4.363786321929213,9.454870364179964,15.711880133337916,100.0
asparagus,41.37931034482759,3.8501791689186446,67.79239524007386,12.85142569722796,90.9090909090909
hey,10.031347962382444,2.58678055165907,2.58678055165907,3.5877521564314927,54.54545454545454
oversea,19.923371647509576,3.65190098170613,5.470978384136912,6.119339725305567,83.33333333333334
astigmat,38.31417624521072,4.856982485079671,20.9972851300732,18.183900935885543,83.33333333333334
charismat,25.07836990595611,4.701192480841266,8.056509283355568,8.686334113324731,100.0
rampant,23.824451410658305,4.401275895141664,8.420158143516336,8.37142169834015,100.0
devalu,33.85579937304075,5.3947495852715965,27.26241764009385,16.22923624366973,90.9090909090909
nfl,18.103448275862068,4.244991236812262,5.103268153544796,7.24251692498024,81.25
denver,15.517241379310343,4.476957971064298,5.224406336987526,5.520808275198461,87.5
grammi,20.06269592476489,3.613994857680208,6.590666970748761,6.740625263598563,81.81818181818183
spoken,23.824451410658305,3.464036564830407,4.55498314531271,7.123018910365555,90.9090909090909
lion,3.761755485893417,0.7797831228189661,1.4695912699280511,1.4695912699280511,18.181818181818183
progress,30.094043887147333,3.92890727266479,10.275892017532623,9.889749413444386,100.0
recognit,18.39080459770115,5.264785731468436,26.286126671019623,7.247671741296952,91.66666666666666
recommend,41.37931034482759,5.312897350424414,8.807862813155092,14.430049142582222,100.0
treasuri,18.39080459770115,4.385030413416269,10.020962919687962,5.763084642083921,100.0
phillip,20.689655172413797,3.757288337514463,5.207509994616081,7.093027251795595,88.88888888888889
board,19.15708812260536,3.9657720196570336,6.4607031169456,6.341569584292702,88.88888888888889
luitpold,33.85579937304075,5.319770438846696,12.633986172595748,14.017351424135164,90.9090909090909
gymnasium,41.37931034482759,4.210079071758168,12.611492428668278,14.34351071108348,100.0
georgia,25.28735632183908,4.508746005017355,8.495137289941235,9.23399429533661,91.66666666666666
hide,24.13793103448276,4.422832399738823,6.254510464277123,9.051857452146123,91.66666666666666
alberta,22.988505747126435,5.226983745145882,6.103302518986907,8.570741262586344,100.0
exhilar,36.7816091954023,5.312897350424414,10.055328361799376,16.206742499742262,100.0
stalk,28.735632183908045,3.577442523798069,7.051788721261899,8.976253479501015,83.33333333333334
blair,17.241379310344826,2.9519914773703566,34.25547269665624,5.41255713254751,75.0
salvo,13.79310344827586,3.486530308757877,5.038598639753319,5.454732902411518,63.63636363636363
target,12.539184952978054,3.0479023021722087,9.226183967584015,5.18855693260312,54.54545454545454
worker,22.988505747126435,4.326609161826868,8.065569263548577,7.962472937214338,100.0
squirm,16.091954022988507,4.433142032372247,14.983332760575966,5.68060758101653,91.66666666666666
threaten,27.58620689655172,3.900477679645349,12.478092030653974,9.134334513213512,91.66666666666666
awkward,27.58620689655172,4.268187910237465,11.374961338877624,9.605141070139869,91.66666666666666
gene,18.39080459770115,3.110072511082856,9.955668579676278,6.701261211725489,66.66666666666666
miramax,20.689655172413797,5.378191690436098,6.993367469672498,7.488229836076842,100.0
hidden,12.64367816091954,3.7870717206776874,5.787140451561911,4.1375992302140965,83.33333333333334
b,5.747126436781609,2.26124609093096,8.47795456888553,2.26124609093096,41.66666666666667
belov,14.942528735632182,5.19605484724561,5.19605484724561,6.254510464277123,83.33333333333334
prison,19.54022988505747,4.175401216536651,5.92116567579642,7.02429636757277,75.0
libbi,13.79310344827586,4.191775338954441,5.123280969833207,5.273680316485507,82.35294117647058
indict,17.849898580121703,4.08746611466333,6.159095825003083,7.010550190728204,82.35294117647058
feloni,14.604462474645027,3.9516215434935114,12.21873401754255,6.006270682437036,76.47058823529412
count,0.0,0.0,0.0,0.0,0.0
shameless,27.58620689655172,5.082648888277948,7.622255060311352,10.41960204818035,91.66666666666666
resort,34.48275862068965,5.388501323069521,10.38867315028008,12.660228873844463,100.0
green,18.39080459770115,3.725213924877144,5.264785731468436,6.295748994810818,83.33333333333334
prevail,14.942528735632182,5.147943228289632,14.794322828963196,6.941819306505379,83.33333333333334
fourteen,21.839080459770116,4.271624454448607,5.508780370459466,7.526031822399395,91.66666666666666
cowboy,17.241379310344826,3.673665761710025,8.103371249871131,5.501907282037183,83.33333333333334
victor,26.634958382877524,4.870412657858844,10.568439962980126,9.944173931797634,86.20689655172413
ironman,31.034482758620687,4.058558713357848,7.433245128698581,11.73579848104746,91.66666666666666
council,16.091954022988507,4.536238358706485,5.745901921028215,6.673768858036359,83.33333333333334
fundament,24.13793103448276,3.213168837417094,11.667067596824635,7.697859032956459,75.0
cultur,13.79310344827586,3.711467748032579,4.096360699680401,4.453761297639095,83.33333333333334
hawaii,21.839080459770116,4.800852262964364,7.120519605484724,7.560397264510809,100.0
viva,14.942528735632182,3.1616206742499746,3.1616206742499746,5.611876696793705,66.66666666666666
las,16.091954022988507,4.395340046049693,4.395340046049693,6.254510464277123,75.0
vega,14.942528735632182,2.982920375270628,5.244166466201588,4.254441733392901,75.0
enthral,27.58620689655172,3.886731502800784,7.2682910065638,9.701364308051824,91.66666666666666
iconoclast,29.885057471264364,4.196020481803499,11.399017148355616,11.79078318842572,75.0
unknow,24.13793103448276,3.49840200694182,4.65651740609643,8.302690814117325,75.0
giddi,16.091954022988507,3.591188700642634,4.7527406440083855,5.6771710368053885,75.0
anchor,42.63322884012539,5.038598639753319,10.41460343841869,14.808381418917865,100.0
veteran,21.31661442006269,5.27103399367051,11.670504141035776,9.13995794919538,90.9090909090909
sparkl,22.570532915360506,5.525963091515173,13.042622520611456,8.618852881542322,100.0
newcom,27.58620689655172,4.911134090830988,6.493194080396391,8.506384161904972,100.0
instant,30.094043887147333,4.352539449965478,5.979586927385822,9.327405815257633,100.0
transform,21.31661442006269,4.967368450649664,8.44640084476505,7.310466776427807,90.9090909090909
skipton,35.3448275862069,4.281074951029245,9.683322450943333,15.14227293034125,87.5
delight,22.988505747126435,4.457197841850236,6.27169318533283,8.161792501460532,100.0
mira,9.195402298850574,2.74579882470188,2.74579882470188,4.391903501838551,50.0
misjudg,39.08045977011494,4.996735282999416,8.282071548850476,13.244441389738482,91.66666666666666
occas,13.026819923371646,5.044846901955394,15.07268291006564,5.273949849364812,88.88888888888889
garnica,23.754789272030653,5.315188379898507,7.587889618199939,8.561577144689966,94.44444444444444
cheap,19.54022988505747,3.7836351764665457,7.622255060311352,7.110209972851301,75.0
halloween,20.689655172413797,4.113543420736108,4.642771229251864,6.522560912746143,91.66666666666666
bureau,24.340770791075048,4.5993090524639015,26.334440439635085,8.104584147828003,94.11764705882352
climact,41.37931034482759,4.14447231863638,8.258015739372487,17.38891370837486,100.0
forget,18.39080459770115,3.089453245816008,4.044812536513282,5.11357778617822,83.33333333333334
strangl,15.32567049808429,4.032211874405764,5.200636906193799,4.586641007136557,94.44444444444444
dian,21.839080459770116,4.027629815457576,5.94865802948555,6.821540259115434,91.66666666666666
ion,14.604462474645027,2.697485056086423,3.396114279245497,4.795798521477392,58.82352941176471
lane,22.988505747126435,4.993298738788274,6.27169318533283,8.515756555208084,91.66666666666666
